,시,구,업종명,가게명,년,월,전체평점,맛 평점,양 평점,배달 평점,리뷰 내용
0,서울특별시,중구,일식돈까스,밥도둑들,2021,5,5,5,5,5,넘 맛있써영 일주일전에는 입맛없어서 머먹을생각 없어는데ㅠ 우연히 밥도둑 간장게장 보고 주문해서 먹었는데 넘 맛있어서 입맛이 돌아왔네여 넘 조아영 또다먹으면 주문할께영 비오는데 운전조심하시구 번창하세영~^^
0,서울특별시,중구,일식돈까스,밥도둑들,2021,5,4,4,5,5,맛이 없는건 아닌데 상태가 조금 안좋았어요... 살들도 꽉 차있지 않고... 일부 부위는 비리고... 조금 아쉬웠습니다ㅠㅠ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,5,5,5,5,5,후라이는 제가 한거 ㅎㅎ 잘먹었습니당 맛있게!! 또 시켜먹을게요!!!!!
0,서울특별시,중구,일식돈까스,밥도둑들,2021,5,4,4,4,5,두번째시켜요 맛나요. 양념시켜바써요 간장게장맛나요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,5,2,1,2,5,봉지가 담배에 탄 흔적있고 담배 냄새가 심하네요. 심지어 게장에서도 담배 냄새가 나요. 지난번에 시킬 때에도 담배 냄새 난다는 리뷰 있었지만 설마하고 그냥 시켰을때는 안 났었는데 이번에는 확실히 심하네요. 담배 복불복인듯요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,넘 맛있써영 굿굿 간장게장두 주문할라구 했는데ㅠ 영업시간이다되서 ㅠ 아쉬워요 음료수도 안주셔어영 담에또주문할께 최고최고임 짱짱입니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,3,5,4,4,나머지는 주황색인데 마지막 세개가 노란빛깔이네요 전 이런거 처음봐서 원래 이런건가요?
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,1,1,1,5,솔찍히 써야하나 망설였습니다 아이들이 먹어보고 게장에 탄산수를 넣었냐고 하고는 먹고있던걸 뱃는바람에 제가 민망했습니다 에이 설마 하고 제가 먹어 봤습니다 ㅠㅠ 못먹겠습니다 4마리중 3마리는 게 뚜껑에 있는 장만 빼서 먹고 한마리는 그조차도 못먹어서 버렸습니다 다만 새우는 둘째가 짭조름해서 맛있게 먹었다네요 게장이 원래 탄산처럼 짜르르한 맛이나는건지 모르지만 다시는 ...... 경험하고 싶지않네요.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,4,5,살이 녹은게 몇개왔어요.. 맛은 그때그맛 맛있더라구요 살녹은게 아쉽네요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,4,4,4,4,리뷰이벤트 김부각 때문에 3만원 넘는거 시킨건데 요청 했음에도 불구하고 안 왔어요....ㅠㅠ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,4,이집 믿어도 됨. 다른곳 게장들 다리쪽 지느러미 절단들 안해서 찝찝한데 여긴 손질을 깨끗이 했네요. 제 입맛엔  양념게장이  조금 짜요. 그래도 절단  손질게들 같이 작진 않고  살도 많고 양념이  많아서 나중에 비벼 먹어도  좋을듯 감사합니다. 간장게장은  선물로 줄꺼라 ...뚜껑만 열어 꺼내서 사진 찍으려 했는데  안열림 ㅠ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,배달도 빠르고 맛있게 잘먹었습니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,진짜 너무 맛있어서 게눈 감추듯 다 먹어치웠어요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,굿굿 아주 맛나네요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,오늘도 저희집에 도둑이 다녀갔어요ㅜ 밥을 둘이너 3공기를 먹었어요! 항상 맛나게 잘 먹고있는집이라 실망1도 없어요! 꼭 시켜보세요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,"간장이 엄청 짜지 않으면서도 살짝 매콤하고, 살도 꽉차있어요. 내장을 별로 좋아하지도 않고 비린것도 잘 못먹는데 먹방보고 한번 먹어보고 싶어서 시켜먹고 매우 만족합니다."
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,짜지않고 감칠맛납니다. 배송이 빨라서 좋았어요.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,진짜 싼거같아요 대박굿!⭐️
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,갑자기 게장이 땡겨서 주문했는데 아주 맛있게 먹었어요!!!
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,너무 맛있어서 지금 재주문하려고합니다 굿굿
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,3,부모님이 마니짜지않고 맛있다고 하시네요 간장게장을 좋아하셔서 자주 시켜먹을거같아요 번창하세요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,맛있어요 ㅎㅎ 먹기전 사진이라 양념밖에 안보이는데 한 4마리? 6마리? 정도 들어가있는거 같구여 양념이 넘진해서 짤꺼같았는데 양념자체가 너무 맛있어요 ㅠㅠ 잘먹었습니다 다음엔 간장게장이랑 같이시켜먹어봐야될꺼같아욥:) 다음에또뵈용♡
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,세번정도 시켜먹었는데 정말 만족해요.한개씩 쟁여놓고 드세요.집나간 입맛 돌아오게합니다.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,맛있게 잘먹었어요^^
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,리뷰이벤트 참여하겠다고 말씀드렸는데 서비스가 안 왔어요... 바쁘셨나봐요ㅜ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,2조각 뺐는데도 게도 많고 양념도 많아요! 양념은 진짜 JMT : )
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,너무너무 맛있게 잘 먹었습니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,맛있어요 강추입니당
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,간장게장 너무 맛있구요 사진과 같이 알이 꽉차있어서 완전 좋았어요!! 음료가 올줄 알았는데 김부각을 주셔서 잘 먹겠습니다! 다음에 또 시켜먹을거에요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,1번은 숫게였군요~담엔 알찬 3번을 먹어봐야겠어요ㅋㅋ 배달 생각보다 빠르고 양도 둘이 먹기 딱 적당했어요. 오랜만에 먹은 간장게장 만족하면서 맛있게 잘먹었습니다. 담에 또 주문할게요:)
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,원래 간장게장은 비려서 못 먹는데 아이가 먹고 싶어해서 간장게장이랑 양념게장 시켜봤네요. 역시나 제 입맛엔 간장게장은 아니고 양념게장은 맛나요. 아이는 둘 다 맛있게 먹었어요. 알도 알차게 들어 있고 게장도 깔끔하게 들어 있어서 더 먹기 좋았어요. 배달도 만점입니다.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,짜지도않고 너므맛있어요 진짜밥도둑이네요 애가우리집밥다훔쳐갔어요 ㅠㅠ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,4,5,맛있어요~ 혼자 먹느라 작은거 시켰는데 다음에는 여러명이서 큰거로 시켜먹으려구요~
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,오랜만에 먹어보는 간장게장이었는데 너무 맛있게 잘 먹었습니다. 속도 꽉꽉차고 간도 맛있게 베어있었어요. 한끼 든든하게 채웠습니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,게장은 여기가 체고인거 같아요
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,한국인의 밥상에서 절대 뺄수 없는 음식 간장게장. 정말로 맛있다. 별 다섯개를 안줄래야 안줄수가없다.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,맛에비해 사진을너무못찍어서 죄송합니다 사람입맛다다르고 더구나 기본적으로 짠맛인 게장이라 더욱 호불호가생기는듯해요 저는 맛있게먹었기에 만족했습니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,"♡♡집나간 입맛 돌아오게하는 음식♡♡ ㅠㅡㅠ엄마가 입맛이 없으셔서 많이 걱정되었는데, 다행히 아주 맛있다고하셔서 진짜 한시름놨어요. 다른 음식 많이 시켜봤는데 영 신통치않아서 고민이 많았답니다. 사장님 부자되세요 정말 감사합니다."
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,아 너무맛있네요 게한마리에 밥한그릇 뚝딱임
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,2,4,5,부모님이 게장 매니아이신데 잘 안드십니다
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,두번째~  넘맛나요 진짜 ^-^
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,만족합니다. 맛있게 잘 먹었습니다.
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,생각보다 알이 다 꽉차잇고 저는 담배냄새 모시기 그런거 안낫어요. 간장도 저는 짠편을 좋아해서 딱 좋앗구요 다음에 또 시킬듯요 ㅎ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,4,5,5,5,5,ㅜㅠ 여기 너무 맛있어요ㅠㅠㅠ 어쩌면 봉투도 저렇게 귀엽나요ㅠㅠㅠㅠㅠㅠㅠ 단골할게요ㅠㅠ 틈 날 때마다 시켜먹어야겠습니다!! 김부각이랑 간장게장 찰떡궁합..☺️ 사장님 잘 먹었습니다!
0,서울특별시,중구,일식돈까스,밥도둑들,2021,3,5,5,5,5,정말 맛있어요! ㅎ
0,서울특별시,중구,일식돈까스,밥도둑들,2021,3,5,5,5,5,맛있게 잘 먹었습니다~~
