,시,구,업종명,가게명,년,월,전체평점,맛 평점,양 평점,배달 평점,리뷰 내용
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,잘먹었습니다.
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,너무 맛잇게 잘먹엇습니다 브라보 짱!
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,생각보다 빨리 도착햇습니다!! 리뷰 이벤트로 주신 소스도 잘 받앟어용!!
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,4,5,5,후라이드 맛있습니다 간장은 많이 짠거 같아요
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,순살은 처음 시켜봤는데 역시나 맛있네요 잘먹었습니다ㅎㅎㅎ
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,떡볶이랑 치킨 두개가 생각나서 주문했습니다 양도 적당하고 무난하게 잘 먹었습니다
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,4,2,5,맛은 맛있는데 양이 상당히 적은 느낌입니다ㅜㅜ
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,"후라이드, 간장치킨 넘 맛있어요~~ 아이들이 맛있다고 순삭했네요^^"
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,너~~~~~무 맛있었어요~~~ 감자도주시고 너무 감사해오ㅡ~~~~~
0,서울특별시,중구,분식,두마리치킨치킨나라-본점,2021,3,5,5,5,5,맛좋았습니다. 좀 맛이 짠것 말고는 굿
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,여긴 진짜 찐이네요 후기 잘안믿는 편인데 이곳은 정말 맛도있고 양도많고 깔끔하게 포장되서 와요 최고
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,넘 맛나용~^~^~^~^^~
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,짜글이 맛있어요 도시락도 맛있어요 거기에 양도 많아요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,순살닭도리탕 반찬 도시락 다 맛있어요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,사진이 없어 아쉽네요. 직장동료들과 점심을 푸짐하고 맛나게 ㅁ잘 먹었습니다. 요즘 구내식당이 별로라 배달음식을 찾곤 하는데.... 의외의 단골집이 생긴거 같아요. 낼도 시킬겁니다~^^
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,다 먹어가요 사진 찍는거잊고 먹었어요 다먹기전에 찍어요 양 좋고 배달시간 좋고 살짝 매운맛도 좋고 옛날도시락도 좋아요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,진짜맛나요ㅎㅎㅎㅎㅎㅎㅎ 양도많고 최고입니다
0,서울특별시,중구,분식,별대봉식당,2021,7,4,4,3,5,간장찜닭 좋아해서 여러군데 시켜먹어보고 있는 중 발견했어요. 요즘 밥은 따로 주문해야 되는데 옛날도시락이 같이 와서 좋았어요. 맛은 특별하게 튀지않고 무난했어요. 양이 많다고 다른 후기에 있던데 저는 좀 적다고 느껴졌어요.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,완전꿀맛 3명이서먹어두 남음!!!
0,서울특별시,중구,분식,별대봉식당,2021,7,4,4,4,5,네 아주 잘 받아서 잘 먹고 있습니다. 주소를 정확히 알려주지 못해서 배달 하시는 분이 한국어도 서투신데도 고생 많이 하셨습니다.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요 항상 시킵니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,4,사진은 못찍었지만 양도 많고 맛있게 먹었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘 먹었습니다.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,코로나때문에 삼실에서 배달음식 주문해서 먹고 있는데 새로운 메뉴 먹어보고 싶어서 찾다가 딱 눈에 띈 고구마찜닭!!! 오홍~~~ 넘넘 맛있어요~~ 단짠단짠 입맛저격!! 다들 먹으면서 맛있다고 감탄사 연발~~ 양도 많고 가성비도 좋고~ 정성담긴 메시지까지ㅋ 맛있게 점심먹었네요~~ 또 주문할게용!!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,카레맛이 진한 살짝 퓨전스런 닭도리탕인데요~ 정말 맛있어요👍🏼👍🏼👍🏼
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,너무 배고파서 사진을ㅜ 자주 주문할것 같아요~ 잘 먹었습니다^^
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,약간 맵긴 하지만 맛있었어요
0,서울특별시,중구,분식,별대봉식당,2021,7,4,5,5,4,16분에 온다면서요…
0,서울특별시,중구,분식,별대봉식당,2021,7,4,4,5,4,가성비가 아주 좋습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,뭔말필요하나요? 개인적으로 대박나면 맛이다를까봐걱정돼요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양이 엄청 많아서 놀랐어요 맛있었요!! 추천합니다!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘먹었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,후회말고 이 시즌엔 매콤하고 영양만점 닭볶음탕을 드셔보시길 깜놀할겁니다 띠용~너무 맛있어서 오래오래 장사하세요 매번 너무 잘먹고있어요
0,서울특별시,중구,분식,별대봉식당,2021,7,3,5,5,3,맛은 정말 맛있었는데..먹던 와중에 저 빵끈같은게 나왔어요..ㅠ 배달도 늦으시구ㅜㅜ 많이 기대하면서 먹었는데 좀 아쉽네요 맛은 있었습니다 ㅠ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"#식후감 정말 언제 시켜먹어도 너무너무 맛있어서 닭도리탕이 생각나면 자연스레 주문하게 되는 집이에요! 이 집의 시그니처인 스팸통짜구이도, 그리고 서비스들도 너무 맛있구 무엇보다 메인인 닭도리탕은.. 진짜 입에서 살살 녹읍니다... 미리 차게 해둔 소주 한 잔 먹고 포슬포슬한 감자 반쯤 잘라 야들야들한 닭고기와 걸쭉한 국물 함께 한 입 하면 정말 이리 많은 양이 줄어드는게 눈에 보일 정도로 게눈 감추듯 먹게 되더라구요 그리고 추가한 당면 사리는 꼬들꼬들해서 정말 최고입니다 오늘도 맛있게 잘 먹었어요! 항상 감사합니다 ㅎㅎ"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"메모와함께 정성스레 배달되어왔습니다, 만두 서비스 정말 감사합니다, 간장이 같이왔으면 더 좋았겠어요ㅎ"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,3,5,5,생각보다 매콤해서 여자친구가 먹다가 포기했어요 매운 걸 거의 못먹거든요 저번에 ㅂH민으로 주문했을때보다 옛날도시락이 짰어요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,짜글이가 너무 땡겨서 시켰는데 너무양이 많아서 낼 아침도 짜글이먹어야겠어요 2인분이 아니라 3-4인분은 될거같아요 양많다는 리뷰보고 많아야 얼마나 많겠나 했는데 배터지겠요...ㅎㅎ 진짜 맛있고 양많고 좋아요😄
0,서울특별시,중구,분식,별대봉식당,2021,7,4,5,5,3,주문하고 조금 다르게와서 아쉽습니다. 맛은있어요!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,진짜 1인메뉴 2인메뉴 다 맛있네요...양도 서비스도 좋습니다..허허
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"배송 조금 늦는다고 연락도해주시고, 음식은 따뜻하고, 양도 많고 맛있어요."
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,존맛탬~~~~~~~
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,있었는데요없습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,항상 맛있게 요리해주셔서 감사합니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"타임딜 주문실수로 놓치고 다시 주문해서 아시웠지만, 그 이상으로 푸짐하고 맛있었어요"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요~ 양도많음
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,항상 잘 먹고 있습니다.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양 맛 좋아요 많이 시키세요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘먹었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘 먹었어요~
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"진짜진짜 푸짐하고 맛있게 먹었어요~ 둘이 먹고도 남아서 다음날에 남은 닭에 살발라서 밥비벼 먹으니 이 또한 별미네요~!!!! 양도 많고, 맛도 있고~ 앞으로 닭볶음탕은 별대봉 식당으로 정착할거에요~^-^"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,너무너무 맛있었습니다. 배고파서 먹고 보니 사진을 찍지 못했어요 다음번에는 찍어서 올려드릴게요^^
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,생각나서 또 시켰습니다. 푸짐하고 맛있어서 만족스럽습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"배송도빠르고,, 양도 많고, 맛도있네요~~"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,삼겹짜글이도 맛나네요!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양이 진짜 대박입니다..!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘먹었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,항상 너무 맛있고 리뷰이벤트 감사합니다~!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,4,4,여기서 두 번째 시켜먹는건데 역시 맛있고 푸짐해요 밥 두공기 뚝딱 하느라 배 불러 죽겐네여!!ㅠ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,너무 맛있게 잘 먹었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양도 많고 맛있어요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,증맬로 맛있더라구요 포ㅠㅠㅠㅠ 또시켜야졍
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,너무 맛있어서 사진 찍는 것도 깜박했습니다. 처음 시켜먹었는데 너무 맛있습니다. 다음에 또 먹겠습니다!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘먹었습니다~
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,#식후감 #음식은접사 #존맛탱 서비스로 군만두도 두둑히 주시고 스팸도 한통씩 보내주셨습니다 매콤해서 잡내도 없고 고기도 부드러워서 할머님도 드실수 있습니다 고기아래에 당면이 깔려있는데 쫄깃하고 소스가 맛있어서 밥도둑이에요 남은 국물로 밥에 김가루뿌려서 비벼먹으면 환장의 콜라보👍 다섯명이서 2마리 시켜먹었는데 양도 만족 맛도 만족!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,약간의 카레 맛이 나고 맛있네요 ^^ (캔에 붙은 메모 떼기가 힘들어요ㅠ)
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛나고 양이 증말 푸짐 ㅎㅎ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 먹었습니다 사장님 더 장사 번창하시길 바랍니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,아 하도 많이 시켜먹어서 사진을 다른거 주문한거랑 헛갈려서 거기에 올려버렸네요 ㅠㅠ 아무튼 너무 맛있었어요 몃일 단위로 계속 시켜먹다가 보니까 리뷰를 헛갈리네요 ㅠ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛잇게 먹겠습니다 비쥬얼도 굿 서비스도 굿 근데 수저가 없어요 ㅠㅠㅠㅠㅠㅠ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,짜글이 처음 시켰는데 진짜 맛있네요. 입맛 없을 때 먹어도 최소 밥 두공기는 먹겠네요. 짜글이 외에도 다른 먹을거리가 있어서 만족스럽습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있습니다! 저번에 배달이 조금 아쉬웠는데 다시 시켰을땐 너무 좋았어요! 잘 먹었습니다!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,"배달 빠르고, 맛 좋고 양도 충분합니다!! 늘 잘먹고 있습니다~"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요 다음에도 주문할게요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,진짜 야밤에 최고의 선택...너무 맛있습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요 또 먹을게요 굿
0,서울특별시,중구,분식,별대봉식당,2021,7,1,1,1,1,도시락 비비려고 밥을들어서 비비던도중 이상한 털이 나왔네요 정말 맛있어서 좋아하는집인데 조금 실망스럽네요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,너무맛있어서 다먹고도 리뷰올리고싶었어요 항상 맛있게 먹고있어요 배고팠는데 너무맛있어요 삼겹살도 많이들어있어서 푸짐하게 잘먹었어요 !!ㅎㅎㅎ
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,어맛. 여긴 먹어야햇!!!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양도 많고 맛있어요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘목었습니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,닭도 엄청 야들야들하고 양념도 넘 맛있어요! 서비스로 주신 군만두도 맛있네요. 감사합니다. 복 많이 받으세요^^
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있게 잘 먹었읍니다. 담에도 잘 부탁드려요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,양이 진짜많은데 서비스까지 챙겨주시고.. ㅠ 배달초스피드 친절함까지!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,이 가격에 정말 다양한 구성에 물까지 주시다니요 넘 맛있게 잘 먹었습니당 배달도 빨리 왔어요!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,여기 닭도리탕 맛있어요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요 다음에도 주문할게요
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,엄청 맛있어요bbbbb
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,4,배달이 조금 늦었지만 그거빼고는 다 감동이예요 양도 진짜 많고 너무 맛있어요 카레향덕에 닭비린내안나서 좋아요~~ 잡채랑 만두랑 햄 진짜 맛있어요!!
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어요 서비스도챙겨주시고 감사합니다
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,배달오신분도 너무 친절하시구 맛도 좋구 양도 너무 많아용 딱좋아용~~
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,4,"전체적으로 깔끔하고, 맛 있습니다 추천합니다"
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,한번씩 생각나는 짜글이~ 오늘도 맛있게 먹었습니다.^^
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,항상 맛있게 잘 먹고 있습니다.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,정성스럽게 만든게 느껴집니다. 양 넉넉하고 맛있습니다. 간도 적당하고 맛있어서 주문한것 외에 다른 메뉴도 궁금해지네요.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,닭사이즈도 크고 정성스러움 가득한 한상이예요♥️ 추억돋는 도시락밥위에 김치볶음 계란후라이 소세지도 감사합니다~~~ 넘 맛있어요💕
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,왠만해선 리뷰 잘안쓰는데 돈아깝지 않습니다 잘먹었습니다.
0,서울특별시,중구,분식,별대봉식당,2021,7,5,5,5,5,맛있어여. 닭볶음탕 카레맛이 진하지만 맛있어요.
